State,Stateabbr,Metro,MetroSize,Numberinhousehold,Poverty,Disability,Lunch,FoodStamps,IncomeScale,Unemployment,Welfare,WIC,SocialSec,SupSocialSec,TotalIncome,Minor,Vet
1,AL,0,0,3,0,0,0,0,12,0,0,0,0,0,27710,0,0
1,AL,0,0,3,0,1,0,0,25,0,0,0,0,0,61357,0,0
1,AL,0,0,3,0,0,0,0,29,0,0,0,1,0,71572,0,0
1,AL,0,0,3,0,0,0,0,18,0,0,0,1,0,44484,0,0
1,AL,0,0,3,0,0,0,1,15,0,0,0,1,1,35171,0,0
1,AL,0,0,3,0,0,0,0,39,1,0,0,0,0,95455,1,0
1,AL,0,0,3,0,0,0,0,41,0,0,0,0,0,353823,0,0
1,AL,0,0,3,0,0,0,0,33,1,0,1,0,0,80602,1,0
1,AL,0,0,3,0,0,0,0,16,0,0,0,0,0,37810,1,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,137577,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,111880,1,0
1,AL,0,0,4,0,0,1,0,41,0,0,0,0,0,169000,2,0
1,AL,0,0,4,1,0,1,1,8,1,0,0,0,0,18960,0,0
1,AL,0,0,4,0,0,1,0,15,0,0,0,0,0,35000,1,0
1,AL,0,0,4,0,0,1,0,13,0,0,0,0,0,32000,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,114000,2,0
1,AL,0,0,4,0,0,1,0,41,0,0,0,0,0,124020,2,0
1,AL,0,0,4,0,0,1,0,12,0,0,0,1,0,29976,2,0
1,AL,0,0,4,0,0,0,0,38,0,0,0,0,0,93809,0,0
1,AL,0,0,4,0,0,1,0,27,0,0,0,0,0,66000,1,0
1,AL,0,0,4,0,0,1,0,29,0,0,0,1,0,71200,1,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,192150,2,0
1,AL,0,0,4,0,0,1,0,25,0,0,0,0,0,60000,2,0
1,AL,0,0,4,0,0,1,0,41,0,0,0,0,0,121982,1,0
1,AL,0,0,4,0,0,0,0,13,0,0,0,0,0,31000,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,150757,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,123300,2,0
1,AL,0,0,4,0,0,1,0,31,0,0,0,0,0,76002,2,0
1,AL,0,0,4,0,0,1,0,23,0,0,0,0,0,55002,2,0
1,AL,0,0,4,0,0,1,0,22,0,0,0,1,0,54000,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,127120,2,0
1,AL,0,0,4,0,0,1,0,41,0,0,0,0,0,100402,2,0
1,AL,0,0,4,0,0,1,1,18,0,0,0,0,0,44202,2,0
1,AL,0,0,4,0,0,1,0,38,0,0,0,0,0,93000,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,133000,1,1
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,250008,1,0
1,AL,0,0,4,0,0,0,0,26,0,0,0,1,0,63247,0,1
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,160117,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,139309,2,1
1,AL,0,0,4,0,0,0,0,25,0,0,0,0,0,60005,2,0
1,AL,0,0,4,0,0,0,0,41,1,0,0,0,0,139502,0,0
1,AL,0,0,4,0,0,0,0,17,0,0,1,0,0,40000,2,0
1,AL,0,0,4,0,0,0,1,20,0,0,0,1,0,48000,2,0
1,AL,0,0,4,0,0,1,0,36,0,0,0,0,0,87720,3,0
1,AL,0,0,4,0,0,0,1,30,0,0,0,0,0,74340,2,0
1,AL,0,0,4,0,0,0,0,41,1,0,0,1,0,150660,0,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,100350,2,0
1,AL,0,0,4,0,0,0,0,30,0,0,0,0,0,73203,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,125801,1,0
1,AL,0,0,4,1,0,1,1,11,0,0,0,0,0,25610,2,0
1,AL,0,0,4,0,0,0,0,35,1,0,0,0,0,85640,2,0
1,AL,0,0,4,0,0,0,0,32,0,0,0,0,0,78320,2,0
1,AL,0,0,4,0,0,0,0,29,0,0,1,0,0,70200,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,109827,0,0
1,AL,0,0,4,0,0,1,0,17,0,0,0,0,0,42001,2,0
1,AL,0,0,4,0,0,0,1,27,1,0,0,0,0,66845,2,0
1,AL,0,0,4,0,0,0,0,24,0,0,0,1,0,57838,0,0
1,AL,0,0,4,0,0,0,0,20,0,0,0,1,1,49311,0,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,1,0,110281,1,0
1,AL,0,0,4,0,0,0,0,18,0,0,0,1,0,44200,1,0
1,AL,0,0,4,0,0,0,0,33,1,0,0,0,0,81500,1,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,174013,2,0
1,AL,0,0,4,0,0,0,0,41,0,0,0,0,0,127025,2,0
1,AL,0,0,5,0,0,0,0,35,0,0,0,0,0,85712,3,0
1,AL,0,0,5,0,0,1,0,41,0,0,0,0,0,103000,3,0
1,AL,0,0,5,1,0,1,1,2,0,0,1,0,0,3817,3,0
1,AL,0,0,5,0,0,1,0,41,1,0,0,0,0,100700,3,0
1,AL,0,0,5,0,0,0,0,41,0,0,0,0,0,373006,2,0
1,AL,0,0,5,0,1,1,1,21,0,0,0,0,0,50245,1,0
1,AL,0,0,5,1,0,1,1,6,0,0,0,0,0,12500,3,0
1,AL,0,0,5,1,0,1,1,9,0,0,0,1,0,21010,4,1
1,AL,0,0,5,1,0,1,1,5,0,0,1,0,0,10834,4,0
1,AL,0,0,5,0,0,1,0,27,0,0,0,0,0,65000,2,0
1,AL,0,0,5,0,0,1,0,25,0,1,0,0,0,60000,3,0
1,AL,0,0,5,0,0,0,0,41,0,0,0,0,0,154562,1,0
1,AL,0,0,5,0,0,0,0,41,0,0,0,0,0,124500,2,0
1,AL,0,0,5,0,0,0,0,41,1,0,0,1,0,124632,3,0
1,AL,0,0,5,1,0,0,1,5,0,0,0,1,0,10925,1,0
1,AL,0,0,5,0,0,1,0,26,1,0,0,0,0,63320,3,0
1,AL,0,0,5,0,0,0,0,41,0,0,0,0,0,105901,3,0
1,AL,0,0,5,0,0,1,0,24,0,0,0,1,0,59135,4,0
1,AL,0,0,5,0,0,0,0,41,1,0,1,0,1,136645,2,0
1,AL,0,0,6,0,0,0,1,21,0,0,0,0,0,51000,4,0
1,AL,0,0,6,0,0,0,1,21,0,0,0,0,0,50000,4,0
1,AL,0,0,6,1,0,1,1,9,0,0,1,1,0,21636,4,0
1,AL,0,0,6,0,0,0,0,41,0,0,0,0,0,112121,4,0
1,AL,0,0,6,1,0,1,1,1,0,0,0,0,0,2240,3,0
1,AL,0,0,6,0,0,0,0,41,0,0,0,0,0,322100,4,0
1,AL,0,0,6,0,0,1,0,37,0,0,0,0,0,90000,4,0
1,AL,0,0,6,0,0,1,0,34,1,0,0,1,0,84755,4,1
1,AL,0,0,6,0,0,0,0,41,0,0,0,0,0,200000,4,0
1,AL,0,0,6,1,0,1,1,5,0,0,0,0,0,10000,5,0
1,AL,0,0,7,0,0,1,0,39,0,0,0,0,0,96000,2,0
1,AL,0,0,7,0,0,1,0,25,0,0,0,0,0,60000,4,0
1,AL,0,0,7,0,0,1,1,39,0,0,0,0,0,97201,4,0
1,AL,0,0,8,0,0,1,0,41,1,0,1,0,1,110031,4,0
1,AL,0,0,8,0,0,1,0,41,0,0,0,0,0,158758,3,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,1,0,111934,0,0
2,AK,0,0,1,0,0,0,0,28,0,0,0,0,0,69795,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,107312,0,0
2,AK,0,0,1,0,0,0,0,30,0,0,0,0,0,73010,0,0
2,AK,0,0,1,0,0,0,0,17,1,0,0,1,0,41560,0,0
2,AK,0,0,1,0,0,0,0,11,0,0,0,1,0,25540,0,0
2,AK,0,0,1,0,0,0,0,21,0,0,0,0,0,51994,0,0
2,AK,0,0,1,0,0,0,0,8,0,0,0,1,0,18140,0,0
2,AK,0,0,1,0,0,0,0,26,0,0,0,0,0,63784,0,0
2,AK,0,0,1,0,0,0,0,27,0,0,0,0,0,65990,0,0
2,AK,0,0,1,0,0,0,0,30,0,0,0,0,0,72658,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,0,0,1892,0,0
2,AK,0,0,1,1,0,0,0,6,0,0,0,1,0,13056,0,0
2,AK,0,0,1,1,0,0,0,2,0,0,0,1,0,3511,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,100006,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,0,0,24930,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,0,0,1900,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,1,0,1477,0,0
2,AK,0,0,1,1,0,0,1,6,0,0,0,1,0,12960,0,0
2,AK,0,0,1,0,0,0,0,12,0,0,0,1,0,28607,0,0
2,AK,0,0,1,0,0,0,1,9,0,0,0,1,0,21193,0,0
2,AK,0,0,1,0,0,0,1,6,0,0,0,1,0,13828,0,0
2,AK,0,0,1,0,0,0,0,20,0,0,0,0,0,48000,0,0
2,AK,0,0,1,0,0,0,1,28,0,0,0,0,0,69136,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,131035,0,0
2,AK,0,0,1,0,0,0,0,13,0,0,0,1,0,31292,0,0
2,AK,0,0,1,0,0,0,1,6,0,0,0,1,0,13423,0,0
2,AK,0,0,1,0,0,0,0,13,1,0,0,0,0,30000,0,0
2,AK,0,0,1,0,0,0,0,29,0,0,0,1,0,70765,0,0
2,AK,0,0,1,0,0,0,0,8,1,0,0,0,0,19595,0,0
2,AK,0,0,1,0,0,0,0,9,0,0,0,1,0,21400,0,0
2,AK,0,0,1,0,1,0,0,33,0,0,0,0,0,82434,0,0
2,AK,0,0,1,0,0,0,0,22,1,0,0,0,0,53400,0,0
2,AK,0,0,1,0,0,0,0,7,0,0,0,0,0,17003,0,0
2,AK,0,0,1,0,0,0,0,18,1,0,0,0,0,44507,0,0
2,AK,0,0,1,0,0,0,0,11,0,0,0,1,0,25200,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,1,0,165325,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,AK,0,0,1,0,0,0,0,29,0,0,0,0,0,70022,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,212800,0,0
2,AK,0,0,1,0,0,0,0,19,0,0,0,0,0,46000,0,0
2,AK,0,0,1,0,0,0,0,31,0,0,0,0,0,76020,0,0
2,AK,0,0,1,0,0,0,0,22,0,0,0,1,0,54050,0,1
2,AK,0,0,1,0,0,0,0,29,0,0,0,0,0,70000,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2,AK,0,0,1,0,0,0,1,12,0,0,0,0,0,28671,0,0
2,AK,0,0,1,0,0,0,0,31,0,0,0,0,0,76100,0,0
2,AK,0,0,1,1,0,0,0,4,0,0,0,0,1,9600,0,0
2,AK,0,0,1,0,0,0,0,9,1,0,0,0,0,21291,0,0
2,AK,0,0,1,0,0,0,0,22,0,0,0,0,0,54564,0,0
2,AK,0,0,1,0,0,0,0,38,0,0,0,0,0,93548,0,0
2,AK,0,0,1,0,0,0,0,29,0,0,0,0,0,70000,0,0
2,AK,0,0,1,0,0,0,0,13,0,0,0,0,0,30000,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,171425,0,0
2,AK,0,0,1,0,0,0,0,23,0,0,0,0,0,55002,0,0
2,AK,0,0,1,1,0,0,0,6,0,0,0,1,0,12695,0,0
2,AK,0,0,1,0,0,0,0,11,0,0,0,1,0,27325,0,0
2,AK,0,0,1,0,0,0,0,14,0,0,0,1,0,32528,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,178157,0,0
2,AK,0,0,1,0,0,0,0,36,0,0,0,0,0,89030,0,0
2,AK,0,0,1,0,0,0,0,21,0,0,0,0,0,50010,0,0
2,AK,0,0,1,0,0,0,0,8,0,0,0,1,0,18675,0,0
2,AK,0,0,1,0,0,0,0,31,0,0,0,0,0,77005,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,0,0,10,0,0
2,AK,0,0,1,0,0,0,0,17,0,0,0,1,0,40462,0,0
2,AK,0,0,1,0,0,0,0,17,0,0,0,0,0,41392,0,0
2,AK,0,0,1,0,0,0,0,27,0,0,0,0,0,65051,0,0
2,AK,0,0,1,0,0,0,0,34,0,0,0,0,0,84008,0,0
2,AK,0,0,1,0,0,0,0,19,0,0,0,0,0,45945,0,0
2,AK,0,0,1,0,0,0,0,36,0,0,0,0,0,89720,0,0
2,AK,0,0,1,0,0,0,0,30,0,0,0,0,0,73243,0,0
2,AK,0,0,1,0,0,0,1,9,0,0,0,1,0,20215,0,1
2,AK,0,0,1,0,0,0,0,22,0,0,0,0,0,53700,0,0
2,AK,0,0,1,0,0,0,0,41,1,0,0,1,0,110651,0,0
2,AK,0,0,1,0,0,0,1,9,0,0,0,1,0,21653,0,0
2,AK,0,0,1,0,0,0,0,23,0,0,0,0,0,55000,0,0
2,AK,0,0,1,0,0,0,0,13,0,0,0,0,1,30396,0,0
2,AK,0,0,1,0,0,0,0,10,1,0,0,0,0,23935,0,0
2,AK,0,0,1,1,0,0,1,1,0,0,0,1,0,959,0,0
2,AK,0,0,1,0,0,0,0,16,0,0,0,1,0,38585,0,0
2,AK,0,0,1,0,0,0,0,17,0,0,0,0,0,41051,0,0
2,AK,0,0,1,0,0,0,0,19,0,0,0,0,0,45010,0,0
2,AK,0,0,1,0,0,0,0,6,0,0,0,1,0,14395,0,0
2,AK,0,0,1,0,0,0,0,12,0,0,0,0,0,28925,0,0
2,AK,0,0,1,0,0,0,0,8,1,0,0,0,0,18010,0,0
2,AK,0,0,1,0,0,0,0,23,0,0,0,0,0,55639,0,0
2,AK,0,0,1,0,0,0,0,33,0,0,0,0,0,80000,0,0
2,AK,0,0,1,0,0,0,0,22,1,0,0,0,0,54532,0,0
2,AK,0,0,1,0,0,0,0,14,0,0,0,0,0,33025,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,0,0,24001,0,0
2,AK,0,0,1,0,0,0,0,37,0,0,0,0,0,90965,0,0
2,AK,0,0,1,1,0,0,0,3,0,0,0,1,0,5305,0,0
2,AK,0,0,1,1,0,0,0,6,0,0,0,0,0,12965,0,0
2,AK,0,0,1,1,0,0,1,2,0,0,0,0,0,4232,0,0
2,AK,0,0,1,0,0,0,0,7,0,0,0,1,0,16558,0,0
2,AK,0,0,1,1,0,0,0,5,0,0,0,1,0,11335,0,0
2,AK,0,0,1,1,0,0,0,2,0,0,0,0,0,3992,0,0
2,AK,0,0,1,0,0,0,1,6,0,0,0,1,0,14739,0,0
2,AK,0,0,1,0,0,0,0,19,0,0,0,0,0,45510,0,0
2,AK,0,0,1,0,0,0,0,7,0,0,0,0,1,16321,0,0
2,AK,0,0,1,0,0,0,1,10,0,0,0,1,0,24128,0,0
2,AK,0,0,1,0,0,0,0,25,0,0,0,0,0,60550,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,0,0,24335,0,0
2,AK,0,0,1,0,0,0,0,23,0,0,0,0,0,55965,0,0
2,AK,0,0,1,0,0,0,0,28,0,0,0,0,0,69199,0,0
2,AK,0,0,1,0,0,0,0,20,0,0,0,0,0,48959,0,0
2,AK,0,0,1,0,0,0,0,11,0,0,0,1,0,25803,0,0
2,AK,0,0,1,1,0,0,1,4,0,0,0,0,1,8448,0,0
2,AK,0,0,1,0,0,0,0,22,0,0,0,0,0,53469,0,0
2,AK,0,0,1,0,0,0,0,15,0,0,0,1,0,36303,0,0
2,AK,0,0,1,0,0,0,0,6,0,0,0,0,0,14000,0,0
2,AK,0,0,1,0,0,0,0,13,0,0,0,1,0,30328,0,0
2,AK,0,0,1,0,0,0,0,9,0,0,0,1,0,20935,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,110617,0,0
2,AK,0,0,1,0,0,0,0,6,0,0,0,1,0,14335,0,0
2,AK,0,0,1,1,0,0,1,2,0,0,0,0,0,4992,0,0
2,AK,0,0,1,0,0,0,0,30,0,0,0,0,0,73842,0,0
2,AK,0,0,1,0,0,0,0,17,0,0,0,1,0,40976,0,0
2,AK,0,0,1,1,0,0,0,5,0,1,0,0,0,10755,0,0
2,AK,0,0,1,0,0,0,0,26,0,0,0,0,0,63417,0,0
2,AK,0,0,1,0,0,0,0,21,0,0,0,1,0,51376,0,0
2,AK,0,0,1,0,0,0,0,37,0,0,0,0,0,90000,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,150450,0,0
2,AK,0,0,1,0,0,0,0,7,0,0,0,1,0,15337,0,0
2,AK,0,0,1,0,0,0,0,12,0,0,0,0,0,29095,0,1
2,AK,0,0,1,0,0,0,0,41,0,0,0,1,0,101856,0,0
2,AK,0,0,1,0,0,0,0,21,0,0,0,1,0,51414,0,0
2,AK,0,0,1,0,0,0,0,7,0,0,0,1,0,17414,0,0
2,AK,0,0,1,1,0,0,0,2,0,0,0,0,0,2544,0,0
2,AK,0,0,1,0,0,0,0,6,0,0,0,1,0,13735,0,0
2,AK,0,0,1,1,0,0,0,3,0,0,0,0,0,6701,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,100000,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,100085,0,0
2,AK,0,0,1,0,0,0,0,29,0,0,0,0,0,72000,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,1,0,23072,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,0,0,23001,0,0
2,AK,0,0,1,0,0,0,0,37,0,0,0,1,0,91062,0,0
2,AK,0,0,1,0,0,0,0,36,0,0,0,0,0,89632,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,107518,0,0
2,AK,0,0,1,0,0,0,0,12,0,0,0,1,0,29993,0,0
2,AK,0,0,1,0,0,0,0,16,1,0,0,0,0,38137,0,0
2,AK,0,0,1,0,0,0,0,41,0,0,0,0,0,110040,0,0
2,AK,0,0,1,0,0,0,0,36,0,0,0,1,0,89722,0,0
2,AK,0,0,1,1,0,0,0,4,1,0,0,1,0,8108,0,0
2,AK,0,0,1,0,0,0,0,6,0,0,0,1,1,14996,0,0
2,AK,0,0,1,1,0,0,0,5,0,0,0,0,0,10000,0,0
2,AK,0,0,1,0,0,0,0,9,0,0,0,0,0,20752,0,0
2,AK,0,0,1,0,0,0,0,15,0,0,0,0,0,35001,0,0
2,AK,0,0,1,0,0,0,0,23,0,0,0,1,0,56935,0,1
2,AK,0,0,1,1,0,0,1,5,0,0,0,0,1,12000,0,0
2,AK,0,0,1,1,0,0,0,1,0,0,0,1,0,1222,0,0
2,AK,0,0,1,0,0,0,0,18,0,0,0,0,0,44151,0,1
2,AK,0,0,1,0,0,0,0,17,0,0,0,0,0,41202,0,0
2,AK,0,0,1,0,0,0,0,10,0,0,0,1,0,24535,0,0
2,AK,0,0,2,0,0,0,0,16,0,0,0,1,0,39806,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,137835,0,0
2,AK,0,0,2,0,0,0,0,17,0,0,0,1,0,40919,0,1
2,AK,0,0,2,0,0,0,0,21,0,0,0,1,0,52000,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,229015,0,0
2,AK,0,0,2,0,0,0,0,37,0,0,0,0,0,92020,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,134710,0,0
2,AK,0,0,2,0,0,0,0,30,0,0,0,1,0,74509,0,1
2,AK,0,0,2,0,0,0,0,13,0,0,0,1,0,30264,0,0
2,AK,0,0,2,0,0,0,0,36,0,0,0,0,0,88990,0,0
2,AK,0,0,2,0,0,0,0,27,0,0,0,0,0,65681,0,0
2,AK,0,0,2,0,0,0,0,37,0,0,0,0,0,90722,0,0
2,AK,0,0,2,0,0,0,0,9,0,0,0,1,0,20676,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,120499,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,107587,0,0
2,AK,0,0,2,0,0,0,1,12,0,0,0,0,0,28992,0,0
2,AK,0,0,2,0,0,0,0,10,0,0,0,1,0,23389,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,125303,0,0
2,AK,0,0,2,1,0,0,0,3,0,0,0,0,0,6000,1,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,255306,0,0
2,AK,0,0,2,0,0,1,0,36,0,0,0,1,0,88895,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,113107,0,0
2,AK,0,0,2,0,0,0,0,26,1,0,0,1,0,64341,0,0
2,AK,0,0,2,0,0,0,0,22,0,0,0,1,0,53616,0,0
2,AK,0,0,2,0,0,0,0,11,0,0,0,1,0,25943,0,0
2,AK,0,0,2,0,0,0,0,39,0,0,0,0,0,95396,0,0
2,AK,0,0,2,0,0,0,1,10,0,0,0,1,0,23455,0,0
2,AK,0,0,2,1,0,1,1,6,0,0,0,0,1,12888,1,0
2,AK,0,0,2,0,0,0,0,13,1,0,0,0,0,30905,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,147956,0,0
2,AK,0,0,2,0,0,0,0,36,0,0,0,1,0,88714,0,0
2,AK,0,0,2,0,0,0,1,10,0,0,0,1,0,23427,0,0
2,AK,0,0,2,0,0,0,1,12,0,0,0,1,0,28335,0,0
2,AK,0,0,2,1,0,0,0,6,1,0,0,0,0,14900,1,0
2,AK,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0
2,AK,0,0,2,0,0,0,1,13,0,0,0,0,1,31074,0,0
2,AK,0,0,2,0,0,0,0,41,1,0,0,0,0,178247,0,0
2,AK,0,0,2,0,0,0,0,27,0,1,0,1,0,65123,0,0
2,AK,0,0,2,1,0,0,0,5,0,0,0,1,0,11208,0,0
2,AK,0,0,2,0,0,0,0,23,0,0,0,1,0,55404,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,103595,0,0
2,AK,0,0,2,0,0,0,0,24,0,0,0,1,0,59117,0,1
2,AK,0,0,2,0,0,0,0,38,0,0,0,0,0,92500,0,0
2,AK,0,0,2,0,0,0,0,41,1,0,0,0,0,167385,0,0
2,AK,0,0,2,0,0,0,0,40,0,0,0,1,0,97736,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,138846,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,129633,0,0
2,AK,0,0,2,0,0,0,0,27,0,0,0,1,0,65370,0,0
2,AK,0,0,2,0,0,0,0,9,0,0,0,0,0,22000,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,207055,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,365950,0,0
2,AK,0,0,2,0,0,0,0,33,0,0,0,0,0,82022,0,0
2,AK,0,0,2,0,0,0,0,27,0,0,0,0,0,66659,0,0
2,AK,0,0,2,0,0,0,0,24,0,0,0,1,1,57886,0,1
2,AK,0,0,2,0,0,0,0,41,1,0,0,1,0,152821,0,1
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,162437,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,100000,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,179300,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,586515,0,0
2,AK,0,0,2,0,0,0,0,37,0,0,0,1,0,90354,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,170068,0,0
2,AK,0,0,2,0,0,0,0,18,1,0,0,1,0,42678,0,0
2,AK,0,0,2,0,0,0,0,32,0,0,0,1,0,77535,0,0
2,AK,0,0,2,0,0,0,0,25,0,0,0,1,0,60207,0,0
2,AK,0,0,2,0,0,0,0,20,0,0,0,0,0,47954,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,146490,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,159193,0,0
2,AK,0,0,2,0,0,0,0,22,1,0,0,1,0,53720,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,101273,0,0
2,AK,0,0,2,0,0,0,0,27,0,0,0,1,0,67020,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,132740,0,0
2,AK,0,0,2,0,0,0,0,9,1,0,0,0,0,22250,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,135063,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,373220,0,0
2,AK,0,0,2,0,0,0,0,29,0,0,0,1,0,72184,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,228432,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,163451,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,445088,0,0
2,AK,0,0,2,1,0,0,0,7,0,0,0,0,0,15016,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,111014,0,1
2,AK,0,0,2,0,0,0,0,9,0,0,0,0,0,20002,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,154247,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,119092,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,231539,0,0
2,AK,0,0,2,0,0,0,0,32,0,0,0,1,0,77966,0,0
2,AK,0,0,2,0,0,0,0,30,0,0,0,1,0,74932,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,164837,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,107931,0,1
2,AK,0,0,2,0,0,0,0,28,0,0,0,0,0,68986,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,100242,0,0
2,AK,0,0,2,0,0,0,0,39,0,0,0,1,0,97445,0,0
2,AK,0,0,2,0,0,0,0,17,0,0,0,0,0,40020,0,0
2,AK,0,0,2,0,0,0,0,41,1,0,0,1,0,182470,0,0
2,AK,0,0,2,0,0,0,0,31,1,0,0,0,0,77400,0,0
2,AK,0,0,2,0,0,0,0,26,0,0,0,1,0,62650,0,0
2,AK,0,0,2,0,0,0,0,10,0,0,0,1,0,23347,0,0
2,AK,0,0,2,0,0,0,0,40,0,0,0,0,0,98000,0,0
2,AK,0,0,2,0,0,0,0,18,0,0,0,0,0,43450,0,0
2,AK,0,0,2,0,0,0,1,17,0,0,0,0,0,42000,1,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,100604,0,0
2,AK,0,0,2,0,0,0,0,15,1,0,0,0,0,35202,0,0
2,AK,0,0,2,0,0,0,0,37,0,0,0,1,0,92104,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,131200,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,0,0,411864,0,0
2,AK,0,0,2,0,0,0,0,41,1,0,0,0,0,215178,0,0
2,AK,0,0,2,0,0,0,0,29,1,0,0,0,0,72038,0,0
2,AK,0,0,2,0,0,0,0,25,0,0,0,0,0,60008,0,0
2,AK,0,0,2,0,0,1,1,11,1,0,0,0,0,25794,1,0
2,AK,0,0,2,0,1,0,0,40,0,0,0,0,0,99798,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,187776,0,0
2,AK,0,0,2,0,0,0,0,10,0,0,0,1,0,24002,0,0
2,AK,0,0,2,0,0,0,0,41,0,0,0,1,0,122029,0,0
2,AK,0,0,2,1,0,0,0,3,0,0,0,0,0,5888,0,0
2,AK,0,0,2,0,0,0,0,24,0,0,0,0,0,59890,0,0
